Latitude__,Longitude,Month,Year,Encounters
-12.115,134.592,8,2022,1
-12.107,134.593,8,2022,1
-12.105,134.593,8,2022,1
-12.104,134.593,8,2022,1
-12.103,134.593,8,2022,1
-12.101,134.596,8,2022,1
-12.099,134.597,8,2022,2
-12.098,134.598,8,2022,1
-12.098,134.599,8,2022,1
-12.093,134.607,8,2022,1
-12.092,134.608,8,2022,1
-12.08,134.607,8,2022,2
-12.076,134.602,8,2022,1
-12.069,134.587,8,2022,1
-11.422,132.176,8,2022,1
-11.42,132.175,8,2022,1
-11.42,132.176,8,2022,1
-11.417,132.212,8,2022,1
-11.416,132.21,8,2022,1
-11.414,132.167,8,2022,1
-11.414,132.208,8,2022,1
-11.413,132.169,8,2022,1
-11.412,132.16,8,2022,1
-11.411,132.207,8,2022,1
-11.41,132.207,8,2022,1
-11.408,132.207,8,2022,1
-11.406,132.208,8,2022,1
-11.402,132.178,8,2022,1
-11.399,132.206,8,2022,1
-11.398,132.176,8,2022,1
-11.398,132.199,8,2022,1
-11.391,132.198,8,2022,1
-11.39,132.197,8,2022,1
-11.383,132.149,8,2022,1
-11.382,132.199,8,2022,1
-11.381,132.189,8,2022,3
-11.381,132.198,8,2022,1
-11.377,132.148,8,2022,1
-11.374,132.154,8,2022,1
-11.369,132.218,8,2022,1
-11.366,132.229,8,2022,1
-11.364,132.23,8,2022,1
-11.363,132.154,8,2022,1
-11.361,132.206,8,2022,2
-11.359,132.231,8,2022,1
-11.358,132.207,8,2022,1
-11.355,132.149,8,2022,1
-11.353,132.124,8,2022,1
-11.351,132.123,8,2022,1
-11.347,132.123,8,2022,1
-11.346,132.123,8,2022,1
-11.345,132.236,8,2022,1
-11.343,132.119,8,2022,1
-11.343,132.237,8,2022,2
-11.341,132.151,8,2022,1
-11.34,132.113,8,2022,1
-11.337,132.235,8,2022,1
-11.334,132.15,8,2022,2
-11.332,132.124,8,2022,1
-11.332,132.226,8,2022,1
-11.33,132.23,8,2022,2
-11.327,132.228,8,2022,1
-11.323,132.125,8,2022,1
-11.323,132.172,8,2022,1
-11.322,132.228,8,2022,1
-11.321,132.225,8,2022,1
-11.32,132.124,8,2022,1
-11.319,132.105,8,2022,1
-11.318,132.108,8,2022,1
-11.318,132.124,8,2022,1
-11.317,132.182,8,2022,1
-11.308,132.207,8,2022,1
-11.303,132.192,8,2022,1
-11.302,132.193,8,2022,1
-11.302,132.198,8,2022,1
-11.294,132.105,8,2022,1
-11.276,132.195,8,2022,1
-11.274,132.194,8,2022,1
-11.242,132.205,8,2022,1
-11.242,132.206,8,2022,2
-11.24,132.2,8,2022,1
-11.234,132.2,8,2022,1
-11.231,132.201,8,2022,1
-11.22,132.082,8,2022,1
-11.212,132.115,8,2022,1
-11.206,132.193,8,2022,1
-11.196,132.176,8,2022,1
-11.177,132.161,8,2022,1
-11.174,132.162,8,2022,1
-11.135,132.144,8,2022,1
