Latitude__,Longitude,Date,Month,Year,Species,Size (feet),Encounters
-12.549,131.377,2022-07-20,7,2022,Crocodylus porosus,15.0,1
-12.549,131.378,2022-07-20,7,2022,Crocodylus porosus,7.75,4
-12.548,131.378,2021-08-15,8,2021,Crocodylus porosus,10.0,1
-12.548,131.379,2021-08-15,8,2021,Crocodylus porosus,5.0,2
-12.548,131.38,2021-08-15,8,2021,Crocodylus porosus,5.0,2
-12.547,131.379,2021-08-15,8,2021,Crocodylus,0.0,1
-12.547,131.379,2022-07-20,7,2022,Crocodylus porosus,11.0,2
-12.546,131.38,2021-08-15,8,2021,Crocodylus porosus,13.0,1
-12.546,131.382,2021-08-15,8,2021,Crocodylus porosus,10.0,1
-12.546,131.382,2022-07-20,7,2022,Crocodylus porosus,10.5,2
-12.546,131.383,2021-08-15,8,2021,Crocodylus porosus,9.0,1
-12.546,131.384,2022-07-20,7,2022,Crocodylus porosus,10.0,1
-12.546,131.39,2021-08-15,8,2021,Crocodylus porosus,3.0,1
-12.545,131.384,2021-08-15,8,2021,Crocodylus porosus,8.0,2
-12.545,131.386,2022-07-20,7,2022,Crocodylus porosus,7.0,1
-12.545,131.387,2021-08-15,8,2021,Crocodylus porosus,5.666666666666667,3
-12.545,131.388,2022-07-20,7,2022,Crocodylus porosus,12.5,2
-12.545,131.389,2021-08-15,8,2021,Crocodylus porosus,11.0,1
-12.545,131.393,2021-08-15,8,2021,Crocodylus,0.0,2
-12.544,131.385,2021-08-15,8,2021,Crocodylus porosus,8.0,1
-12.544,131.387,2022-07-20,7,2022,Crocodylus porosus,6.0,2
-12.544,131.388,2021-08-15,8,2021,Crocodylus porosus,10.0,1
-12.544,131.392,2022-07-20,7,2022,Crocodylus porosus,14.0,1
-12.543,131.393,2021-08-15,8,2021,Crocodylus porosus,11.0,1
-12.543,131.394,2022-07-20,7,2022,Crocodylus porosus,5.0,4
-12.542,131.394,2022-07-20,7,2022,Crocodylus porosus,6.0,1
-12.542,131.395,2021-08-15,8,2021,Crocodylus,0.0,2
-12.541,131.394,2022-07-20,7,2022,Crocodylus porosus,10.0,2
-12.54,131.394,2021-08-15,8,2021,Crocodylus porosus,5.0,1
-12.54,131.396,2021-08-15,8,2021,Crocodylus porosus,2.0,1
-12.539,131.395,2022-07-20,7,2022,Crocodylus porosus,13.0,1
-12.539,131.396,2022-07-20,7,2022,Crocodylus porosus,6.0,1
-12.537,131.395,2022-07-20,7,2022,Crocodylus porosus,5.0,2
-12.537,131.396,2021-08-15,8,2021,Crocodylus porosus,10.0,1
-12.536,131.395,2021-08-15,8,2021,Crocodylus,0.0,1
-12.535,131.395,2022-07-20,7,2022,Crocodylus porosus,6.5,2
-12.534,131.397,2021-08-15,8,2021,Crocodylus,0.0,1
-12.533,131.396,2021-08-15,8,2021,Crocodylus porosus,5.333333333333333,3
-12.531,131.396,2022-07-20,7,2022,Crocodylus porosus,10.0,1
-12.53,131.395,2021-08-15,8,2021,Crocodylus porosus,6.0,2
-12.529,131.396,2022-07-20,7,2022,Crocodylus porosus,12.0,2
-12.528,131.394,2021-08-15,8,2021,Crocodylus porosus,2.0,1
-12.527,131.394,2022-07-20,7,2022,Crocodylus,0.0,1
-12.526,131.394,2021-08-15,8,2021,Crocodylus porosus,6.5,2
-12.525,131.391,2021-08-15,8,2021,Crocodylus porosus,2.5,2
-12.525,131.392,2022-07-20,7,2022,Crocodylus porosus,10.0,1
-12.525,131.393,2021-08-15,8,2021,Crocodylus porosus,3.5,2
-12.524,131.389,2021-08-15,8,2021,Crocodylus porosus,14.0,1
-12.524,131.39,2022-07-20,7,2022,Crocodylus porosus,5.0,1
-12.524,131.728,2021-08-31,8,2021,Crocodylus porosus,10.0,3
-12.524,131.729,2021-08-31,8,2021,Crocodylus,0.0,1
-12.523,131.388,2022-07-20,7,2022,Crocodylus porosus,11.0,1
-12.523,131.389,2021-08-15,8,2021,Crocodylus porosus,8.0,2
-12.521,131.388,2022-07-20,7,2022,Crocodylus porosus,15.0,1
-12.521,131.389,2021-08-15,8,2021,Crocodylus porosus,4.0,2
-12.521,131.389,2022-07-20,7,2022,Crocodylus porosus,2.0,1
-12.521,131.724,2021-08-31,8,2021,Crocodylus,0.0,1
-12.521,131.727,2021-08-31,8,2021,Crocodylus,0.0,1
-12.52,131.389,2021-08-15,8,2021,Crocodylus porosus,2.0,1
-12.519,131.39,2022-07-20,7,2022,Crocodylus porosus,4.0,1
-12.518,131.389,2021-08-15,8,2021,Crocodylus porosus,2.0,1
-12.518,131.391,2022-07-20,7,2022,Crocodylus porosus,6.0,1
-12.517,131.39,2021-08-15,8,2021,Crocodylus porosus,7.25,4
-12.517,131.727,2021-08-31,8,2021,Crocodylus porosus,11.0,1
-12.516,131.392,2022-07-20,7,2022,Crocodylus porosus,11.0,1
-12.516,131.393,2022-07-20,7,2022,Crocodylus porosus,9.0,2
-12.516,131.721,2021-08-31,8,2021,Crocodylus porosus,13.0,1
-12.516,131.723,2021-08-31,8,2021,Crocodylus porosus,12.0,1
-12.516,131.725,2021-08-31,8,2021,Crocodylus johnstoni,11.25,4
-12.516,131.726,2021-08-31,8,2021,Crocodylus porosus,12.0,1
-12.515,131.721,2021-08-31,8,2021,Crocodylus porosus,2.2,5
-12.515,131.722,2021-08-31,8,2021,Crocodylus johnstoni,11.0,2
-12.515,131.724,2021-08-31,8,2021,Crocodylus johnstoni,10.0,1
-12.515,131.725,2021-08-31,8,2021,Crocodylus johnstoni,10.0,1
-12.514,131.394,2021-08-15,8,2021,Crocodylus porosus,5.0,2
-12.514,131.394,2022-07-20,7,2022,Crocodylus,0.0,1
-12.514,131.718,2021-08-31,8,2021,Crocodylus porosus,14.0,1
-12.514,131.723,2021-08-31,8,2021,Crocodylus,0.0,1
-12.513,131.379,2021-08-15,8,2021,Crocodylus porosus,6.0,2
-12.513,131.381,2021-08-15,8,2021,Crocodylus porosus,1.0,2
-12.513,131.381,2022-07-20,7,2022,Crocodylus porosus,10.0,1
-12.513,131.382,2021-08-15,8,2021,Crocodylus porosus,5.5,2
-12.513,131.384,2021-08-15,8,2021,Crocodylus porosus,9.0,1
-12.513,131.394,2022-07-20,7,2022,Crocodylus,0.0,1
-12.513,131.717,2021-08-31,8,2021,Crocodylus porosus,5.0,2
-12.512,131.377,2021-08-15,8,2021,Crocodylus porosus,3.3333333333333335,3
-12.512,131.377,2022-07-20,7,2022,Crocodylus,0.0,1
-12.512,131.378,2022-07-20,7,2022,Crocodylus porosus,13.0,1
-12.512,131.379,2022-07-20,7,2022,Crocodylus porosus,4.0,1
-12.512,131.38,2022-07-20,7,2022,Crocodylus porosus,8.0,1
-12.512,131.382,2021-08-15,8,2021,Crocodylus porosus,8.5,2
-12.512,131.382,2022-07-20,7,2022,Crocodylus porosus,3.0,1
-12.512,131.385,2021-08-15,8,2021,Crocodylus porosus,6.0,1
-12.512,131.394,2021-08-15,8,2021,Crocodylus porosus,9.0,1
-12.512,131.394,2022-07-20,7,2022,Crocodylus,0.0,1
-12.512,131.395,2021-08-15,8,2021,Crocodylus porosus,8.0,1
-12.512,131.717,2021-08-31,8,2021,Crocodylus,0.0,3
-12.511,131.377,2022-07-20,7,2022,Crocodylus porosus,8.0,1
-12.511,131.385,2022-07-20,7,2022,Crocodylus porosus,3.0,1
-12.511,131.386,2021-08-15,8,2021,Crocodylus porosus,12.0,2
-12.511,131.387,2021-08-15,8,2021,Crocodylus porosus,6.666666666666667,3
-12.511,131.394,2022-07-20,7,2022,Crocodylus porosus,12.0,1
-12.511,131.395,2022-07-20,7,2022,Crocodylus porosus,6.0,1
-12.511,131.716,2021-08-31,8,2021,Crocodylus porosus,11.0,1
-12.51,131.377,2022-07-20,7,2022,Crocodylus porosus,12.0,1
-12.51,131.386,2022-07-20,7,2022,Crocodylus porosus,13.0,1
-12.51,131.388,2022-07-20,7,2022,Crocodylus,0.0,1
-12.51,131.394,2022-07-20,7,2022,Crocodylus porosus,4.0,1
-12.51,131.395,2021-08-15,8,2021,Crocodylus porosus,6.666666666666667,3
-12.51,131.716,2021-08-31,8,2021,Crocodylus,0.0,1
-12.509,131.388,2022-07-20,7,2022,Crocodylus porosus,9.0,1
-12.509,131.395,2021-08-15,8,2021,Crocodylus porosus,5.5,2
-12.509,131.395,2022-07-20,7,2022,Crocodylus porosus,14.0,1
-12.509,131.717,2021-08-31,8,2021,Crocodylus porosus,7.0,6
-12.508,131.375,2021-08-15,8,2021,Crocodylus porosus,4.5,2
-12.508,131.388,2022-07-20,7,2022,Crocodylus porosus,10.0,1
-12.508,131.389,2021-08-15,8,2021,Crocodylus porosus,9.0,1
-12.508,131.394,2022-07-20,7,2022,Crocodylus porosus,15.0,1
-12.508,131.395,2021-08-15,8,2021,Crocodylus porosus,11.0,1
-12.508,131.718,2021-08-31,8,2021,Crocodylus,0.0,1
-12.508,131.719,2021-08-31,8,2021,Crocodylus,0.0,1
-12.508,131.72,2021-08-31,8,2021,Crocodylus johnstoni,12.6,5
-12.507,131.375,2022-07-20,7,2022,Crocodylus porosus,8.0,1
-12.507,131.389,2022-07-20,7,2022,Crocodylus porosus,6.0,2
-12.507,131.391,2021-08-15,8,2021,Crocodylus porosus,1.0,2
-12.507,131.394,2022-07-20,7,2022,Crocodylus,0.0,1
-12.507,131.395,2021-08-15,8,2021,Crocodylus porosus,11.0,1
-12.507,131.719,2021-08-31,8,2021,Crocodylus porosus,10.0,1
-12.506,131.375,2021-08-15,8,2021,Crocodylus porosus,4.833333333333333,6
-12.506,131.375,2022-07-20,7,2022,Crocodylus porosus,5.0,1
-12.506,131.391,2022-07-20,7,2022,Crocodylus porosus,15.0,1
-12.506,131.392,2022-07-20,7,2022,Crocodylus porosus,14.0,1
-12.506,131.393,2021-08-15,8,2021,Crocodylus porosus,5.333333333333333,3
-12.506,131.722,2021-08-31,8,2021,Crocodylus,0.0,1
-12.505,131.723,2021-08-31,8,2021,Crocodylus johnstoni,9.5,2
-12.504,131.377,2021-08-15,8,2021,Crocodylus porosus,2.0,1
-12.503,131.377,2021-08-15,8,2021,Crocodylus porosus,6.0,1
-12.503,131.377,2022-07-20,7,2022,Crocodylus porosus,2.5,2
-12.503,131.721,2021-08-31,8,2021,Crocodylus johnstoni,12.5,2
-12.503,131.722,2021-08-31,8,2021,Crocodylus johnstoni,9.25,4
-12.502,131.377,2021-08-15,8,2021,Crocodylus porosus,6.0,4
-12.502,131.377,2022-07-20,7,2022,Crocodylus porosus,14.0,1
-12.502,131.38,2022-07-20,7,2022,Crocodylus,0.0,1
-12.502,131.721,2021-08-31,8,2021,Crocodylus porosus,10.0,3
-12.501,131.378,2021-08-15,8,2021,Crocodylus porosus,15.0,1
-12.501,131.378,2022-07-20,7,2022,Crocodylus porosus,2.0,1
-12.501,131.38,2021-08-15,8,2021,Crocodylus porosus,7.0,2
-12.501,131.72,2021-08-31,8,2021,Crocodylus johnstoni,9.0,2
-12.501,131.721,2021-08-31,8,2021,Crocodylus porosus,8.666666666666666,3
-12.5,131.379,2021-08-15,8,2021,Crocodylus porosus,6.0,2
-12.5,131.721,2021-08-31,8,2021,Crocodylus porosus,14.0,1
-12.499,131.381,2021-08-15,8,2021,Crocodylus porosus,10.5,2
-12.499,131.721,2021-08-31,8,2021,Crocodylus porosus,12.0,2
-12.498,131.38,2021-08-15,8,2021,Crocodylus porosus,7.0,1
-12.498,131.722,2021-08-31,8,2021,Crocodylus porosus,12.0,2
-12.497,131.38,2021-08-15,8,2021,Crocodylus porosus,6.25,4
-12.497,131.381,2021-08-15,8,2021,Crocodylus porosus,13.0,1
-12.497,131.381,2022-07-20,7,2022,Crocodylus porosus,9.0,2
-12.497,131.722,2021-08-31,8,2021,Crocodylus johnstoni,12.5,2
-12.496,131.722,2021-08-31,8,2021,Crocodylus porosus,15.0,2
-12.495,131.38,2021-08-15,8,2021,Crocodylus porosus,9.0,1
-12.495,131.381,2022-07-20,7,2022,Crocodylus porosus,9.0,3
-12.495,131.723,2021-08-31,8,2021,Crocodylus porosus,12.0,1
-12.494,131.379,2022-07-20,7,2022,Crocodylus,0.0,2
-12.494,131.38,2021-08-15,8,2021,Crocodylus porosus,1.0,2
-12.494,131.722,2021-08-31,8,2021,Crocodylus,0.0,1
-12.494,131.723,2021-08-31,8,2021,Crocodylus porosus,14.5,2
-12.493,131.365,2022-07-20,7,2022,Crocodylus porosus,10.666666666666666,3
-12.493,131.366,2021-08-15,8,2021,Crocodylus porosus,12.0,1
-12.493,131.379,2021-08-15,8,2021,Crocodylus porosus,7.5,2
-12.493,131.379,2022-07-20,7,2022,Crocodylus,0.0,1
-12.493,131.722,2021-08-31,8,2021,Crocodylus,0.0,2
-12.493,131.723,2021-08-31,8,2021,Crocodylus porosus,14.0,2
-12.492,131.362,2021-08-15,8,2021,Crocodylus porosus,9.0,3
-12.492,131.364,2021-08-15,8,2021,Crocodylus porosus,4.0,2
-12.492,131.365,2022-07-20,7,2022,Crocodylus porosus,9.0,1
-12.492,131.377,2022-07-20,7,2022,Crocodylus porosus,7.0,1
-12.492,131.378,2021-08-15,8,2021,Crocodylus porosus,6.0,2
-12.491,131.362,2021-08-15,8,2021,Crocodylus porosus,2.0,1
-12.491,131.362,2022-07-20,7,2022,Crocodylus porosus,11.0,1
-12.491,131.363,2021-08-15,8,2021,Crocodylus porosus,12.0,1
-12.491,131.367,2022-07-20,7,2022,Crocodylus porosus,11.0,2
-12.491,131.37,2022-07-20,7,2022,Crocodylus porosus,6.0,1
-12.491,131.377,2021-08-15,8,2021,Crocodylus porosus,2.0,1
-12.491,131.379,2022-07-20,7,2022,Crocodylus porosus,11.0,1
-12.491,131.722,2021-08-31,8,2021,Crocodylus johnstoni,13.0,3
-12.49,131.369,2021-08-15,8,2021,Crocodylus porosus,6.5,2
-12.49,131.371,2021-08-15,8,2021,Crocodylus porosus,8.0,1
-12.49,131.373,2021-08-15,8,2021,Crocodylus porosus,1.0,2
-12.49,131.374,2022-07-20,7,2022,Crocodylus porosus,14.0,2
-12.49,131.375,2021-08-15,8,2021,Crocodylus porosus,6.5,2
-12.49,131.376,2021-08-15,8,2021,Crocodylus porosus,4.0,1
-12.49,131.722,2021-08-31,8,2021,Crocodylus johnstoni,12.0,1
-12.489,131.362,2022-07-20,7,2022,Crocodylus porosus,15.0,1
-12.489,131.372,2022-07-20,7,2022,Crocodylus porosus,12.0,1
-12.489,131.373,2022-07-20,7,2022,Crocodylus,0.0,1
-12.489,131.721,2021-08-31,8,2021,Crocodylus porosus,9.666666666666666,3
-12.489,131.722,2021-08-31,8,2021,Crocodylus,0.0,1
-12.488,131.36,2021-08-15,8,2021,Crocodylus porosus,13.0,1
-12.488,131.362,2022-07-20,7,2022,Crocodylus porosus,4.0,2
-12.488,131.721,2021-08-31,8,2021,Crocodylus,0.0,1
-12.488,131.722,2021-08-31,8,2021,Crocodylus johnstoni,13.8,5
-12.487,131.362,2021-08-15,8,2021,Crocodylus porosus,2.0,2
-12.487,131.362,2022-07-20,7,2022,Crocodylus porosus,9.5,2
-12.487,131.721,2021-08-31,8,2021,Crocodylus porosus,11.0,2
-12.487,131.722,2021-08-31,8,2021,Crocodylus porosus,13.0,4
-12.486,131.722,2021-08-31,8,2021,Crocodylus porosus,14.666666666666666,3
-12.486,131.724,2021-08-31,8,2021,Crocodylus porosus,9.307692307692308,13
-12.485,131.361,2021-08-15,8,2021,Crocodylus porosus,9.0,2
-12.485,131.361,2022-07-20,7,2022,Crocodylus porosus,11.0,1
-12.484,131.362,2021-08-15,8,2021,Crocodylus porosus,13.0,1
-12.484,131.364,2022-07-20,7,2022,Crocodylus porosus,2.0,1
-12.483,131.345,2021-08-15,8,2021,Crocodylus porosus,12.0,1
-12.483,131.346,2021-08-15,8,2021,Crocodylus porosus,5.5,2
-12.483,131.347,2022-07-20,7,2022,Crocodylus porosus,3.5,2
-12.483,131.348,2022-07-20,7,2022,Crocodylus porosus,10.0,2
-12.483,131.349,2022-07-20,7,2022,Crocodylus porosus,8.0,1
-12.483,131.35,2022-07-20,7,2022,Crocodylus porosus,15.0,1
-12.483,131.363,2021-08-15,8,2021,Crocodylus porosus,11.0,1
-12.483,131.365,2021-08-15,8,2021,Crocodylus porosus,9.5,2
-12.483,131.366,2022-07-20,7,2022,Crocodylus porosus,9.0,1
-12.483,131.724,2021-09-01,9,2021,Crocodylus porosus,10.0,1
-12.482,131.346,2021-08-15,8,2021,Crocodylus porosus,8.0,1
-12.482,131.348,2021-08-15,8,2021,Crocodylus,0.0,2
-12.482,131.348,2022-07-20,7,2022,Crocodylus porosus,2.0,1
-12.482,131.351,2022-07-20,7,2022,Crocodylus porosus,2.0,1
-12.482,131.363,2022-07-20,7,2022,Crocodylus porosus,14.0,1
-12.482,131.724,2021-09-01,9,2021,Crocodylus porosus,10.0,2
-12.481,131.343,2022-07-20,7,2022,Crocodylus,0.0,1
-12.481,131.344,2022-07-20,7,2022,Crocodylus porosus,14.0,1
-12.481,131.345,2021-08-15,8,2021,Crocodylus porosus,2.0,1
-12.481,131.345,2022-07-20,7,2022,Crocodylus porosus,9.0,1
-12.481,131.35,2021-08-15,8,2021,Crocodylus porosus,13.0,2
-12.481,131.365,2022-07-20,7,2022,Crocodylus porosus,17.0,1
-12.481,131.366,2021-08-15,8,2021,Crocodylus porosus,16.0,1
-12.481,131.366,2022-07-20,7,2022,Crocodylus porosus,6.5,2
-12.481,131.367,2021-08-15,8,2021,Crocodylus porosus,2.0,1
-12.481,131.369,2021-08-15,8,2021,Crocodylus porosus,7.666666666666667,3
-12.481,131.37,2021-08-15,8,2021,Crocodylus porosus,7.0,3
-12.48,131.343,2022-07-20,7,2022,Crocodylus porosus,8.25,4
-12.48,131.344,2021-08-15,8,2021,Crocodylus porosus,2.0,1
-12.48,131.351,2021-08-15,8,2021,Crocodylus porosus,2.0,1
-12.48,131.351,2022-07-20,7,2022,Crocodylus porosus,9.0,2
-12.48,131.368,2022-07-20,7,2022,Crocodylus porosus,4.0,1
-12.48,131.37,2022-07-20,7,2022,Crocodylus porosus,5.0,2
-12.479,131.344,2021-08-15,8,2021,Crocodylus porosus,6.0,2
-12.479,131.352,2022-07-20,7,2022,Crocodylus porosus,16.0,1
-12.479,131.353,2021-08-15,8,2021,Crocodylus porosus,5.0,1
-12.479,131.353,2022-07-20,7,2022,Crocodylus porosus,3.0,1
-12.479,131.369,2022-07-20,7,2022,Crocodylus porosus,8.0,1
-12.479,131.722,2021-09-01,9,2021,Crocodylus porosus,11.5,2
-12.478,131.342,2022-07-20,7,2022,Crocodylus porosus,12.0,1
-12.478,131.352,2022-07-20,7,2022,Crocodylus,0.0,1
-12.478,131.369,2021-08-15,8,2021,Crocodylus porosus,2.0,1
-12.478,131.369,2022-07-20,7,2022,Crocodylus porosus,10.0,2
-12.478,131.714,2021-09-01,9,2021,Crocodylus porosus,7.8,5
-12.478,131.716,2021-09-01,9,2021,Crocodylus porosus,8.666666666666666,6
-12.478,131.722,2021-09-01,9,2021,Crocodylus porosus,12.5,2
-12.477,131.343,2022-07-20,7,2022,Crocodylus porosus,13.0,1
-12.477,131.353,2022-07-20,7,2022,Crocodylus porosus,5.0,3
-12.477,131.369,2021-08-15,8,2021,Crocodylus porosus,9.666666666666666,3
-12.477,131.369,2022-07-20,7,2022,Crocodylus porosus,10.0,1
-12.477,131.717,2021-09-01,9,2021,Crocodylus porosus,3.0,1
-12.477,131.721,2021-09-01,9,2021,Crocodylus porosus,11.0,1
-12.476,131.342,2021-08-15,8,2021,Crocodylus porosus,9.0,1
-12.476,131.343,2021-08-15,8,2021,Crocodylus porosus,2.0,1
-12.476,131.354,2022-07-20,7,2022,Crocodylus porosus,12.0,1
-12.476,131.355,2022-07-20,7,2022,Crocodylus porosus,14.0,1
-12.476,131.356,2022-07-20,7,2022,Crocodylus porosus,9.0,2
-12.476,131.357,2021-08-15,8,2021,Crocodylus porosus,1.0,2
-12.476,131.367,2021-08-15,8,2021,Crocodylus porosus,7.0,2
-12.476,131.367,2022-07-20,7,2022,Crocodylus porosus,2.0,1
-12.476,131.721,2021-09-01,9,2021,Crocodylus,0.0,1
-12.475,131.342,2022-07-20,7,2022,Crocodylus porosus,10.0,1
-12.475,131.343,2022-07-20,7,2022,Crocodylus porosus,12.0,1
-12.475,131.354,2021-08-15,8,2021,Crocodylus porosus,9.0,1
-12.475,131.359,2022-07-20,7,2022,Crocodylus porosus,9.0,1
-12.475,131.361,2022-07-20,7,2022,Crocodylus porosus,8.0,1
-12.475,131.363,2022-07-20,7,2022,Crocodylus porosus,5.666666666666667,3
-12.475,131.364,2021-08-15,8,2021,Crocodylus porosus,9.5,2
-12.475,131.366,2021-08-15,8,2021,Crocodylus porosus,7.0,2
-12.475,131.367,2022-07-20,7,2022,Crocodylus porosus,7.0,2
-12.475,131.718,2021-09-01,9,2021,Crocodylus porosus,14.5,2
-12.475,131.719,2021-09-01,9,2021,Crocodylus porosus,13.5,2
-12.475,131.72,2021-09-01,9,2021,Crocodylus porosus,14.0,3
-12.474,131.343,2021-08-15,8,2021,Crocodylus porosus,3.0,3
-12.474,131.357,2021-08-15,8,2021,Crocodylus porosus,11.0,3
-12.474,131.358,2022-07-20,7,2022,Crocodylus,0.0,1
-12.474,131.364,2022-07-20,7,2022,Crocodylus porosus,11.0,1
-12.474,131.365,2021-08-15,8,2021,Crocodylus porosus,5.0,2
-12.474,131.365,2022-07-20,7,2022,Crocodylus porosus,14.0,1
-12.473,131.345,2021-08-15,8,2021,Crocodylus porosus,2.0,1
-12.473,131.718,2021-09-01,9,2021,Crocodylus porosus,12.8,5
-12.472,131.347,2022-07-20,7,2022,Crocodylus porosus,6.0,1
-12.472,131.718,2021-09-01,9,2021,Crocodylus porosus,14.0,1
-12.471,131.345,2021-08-15,8,2021,Crocodylus porosus,10.0,1
-12.471,131.345,2022-07-20,7,2022,Crocodylus porosus,13.0,2
-12.471,131.346,2021-08-15,8,2021,Crocodylus porosus,10.0,1
-12.47,131.347,2022-07-20,7,2022,Crocodylus porosus,12.0,1
-12.47,131.348,2021-08-15,8,2021,Crocodylus porosus,4.666666666666667,3
-12.47,131.349,2022-07-20,7,2022,Crocodylus,0.0,1
-12.47,131.351,2022-07-20,7,2022,Crocodylus porosus,13.0,1
-12.47,131.352,2021-08-15,8,2021,Crocodylus porosus,2.0,2
-12.47,131.352,2022-07-20,7,2022,Crocodylus porosus,12.0,1
-12.47,131.353,2021-08-15,8,2021,Crocodylus porosus,2.0,1
-12.47,131.353,2022-07-20,7,2022,Crocodylus porosus,6.5,4
-12.47,131.719,2021-09-01,9,2021,Crocodylus porosus,13.0,2
-12.469,131.351,2022-07-20,7,2022,Crocodylus porosus,5.0,1
-12.469,131.352,2021-08-15,8,2021,Crocodylus porosus,12.0,1
-12.469,131.72,2021-09-01,9,2021,Crocodylus porosus,7.2,5
-12.468,131.354,2021-08-15,8,2021,Crocodylus porosus,3.5,2
-12.468,131.355,2021-08-15,8,2021,Crocodylus porosus,2.0,1
-12.467,131.355,2022-07-20,7,2022,Crocodylus porosus,8.0,3
-12.467,131.721,2021-09-01,9,2021,Crocodylus porosus,12.0,3
-12.466,131.355,2021-08-15,8,2021,Crocodylus porosus,2.0,2
-12.466,131.355,2022-07-20,7,2022,Crocodylus porosus,8.0,2
-12.466,131.721,2021-09-01,9,2021,Crocodylus porosus,11.0,1
-12.465,131.338,2021-08-15,8,2021,Crocodylus porosus,8.0,2
-12.465,131.339,2022-07-20,7,2022,Crocodylus porosus,10.0,1
-12.465,131.341,2022-07-20,7,2022,Crocodylus porosus,10.0,1
-12.465,131.342,2022-07-20,7,2022,Crocodylus porosus,10.0,1
-12.465,131.355,2021-08-15,8,2021,Crocodylus,0.0,2
-12.465,131.355,2022-07-20,7,2022,Crocodylus porosus,6.0,2
-12.465,131.721,2021-09-01,9,2021,Crocodylus porosus,12.0,2
-12.464,131.34,2021-08-15,8,2021,Crocodylus porosus,6.0,2
-12.464,131.343,2021-08-15,8,2021,Crocodylus porosus,6.0,1
-12.464,131.354,2022-07-20,7,2022,Crocodylus porosus,14.0,1
-12.463,131.336,2022-07-20,7,2022,Crocodylus porosus,10.0,2
-12.463,131.337,2022-07-20,7,2022,Crocodylus porosus,11.0,1
-12.463,131.338,2022-07-20,7,2022,Crocodylus porosus,12.0,1
-12.463,131.345,2021-08-15,8,2021,Crocodylus porosus,2.0,1
-12.463,131.345,2022-07-20,7,2022,Crocodylus porosus,6.5,2
-12.463,131.346,2022-07-20,7,2022,Crocodylus porosus,12.0,1
-12.463,131.353,2022-07-20,7,2022,Crocodylus porosus,14.0,2
-12.463,131.354,2021-08-15,8,2021,Crocodylus porosus,15.0,1
-12.463,131.722,2021-09-01,9,2021,Crocodylus,0.0,1
-12.462,131.338,2022-07-20,7,2022,Crocodylus porosus,5.5,2
-12.462,131.344,2022-07-20,7,2022,Crocodylus porosus,13.0,1
-12.462,131.347,2022-07-20,7,2022,Crocodylus,0.0,1
-12.462,131.348,2022-07-20,7,2022,Crocodylus porosus,10.0,1
-12.462,131.349,2021-08-15,8,2021,Crocodylus porosus,9.0,1
-12.462,131.35,2021-08-15,8,2021,Crocodylus porosus,3.0,1
-12.462,131.352,2022-07-20,7,2022,Crocodylus porosus,7.0,2
-12.462,131.353,2022-07-20,7,2022,Crocodylus porosus,10.0,1
-12.461,131.336,2022-07-20,7,2022,Crocodylus porosus,10.0,1
-12.461,131.337,2021-08-15,8,2021,Crocodylus,0.0,1
-12.461,131.347,2021-08-15,8,2021,Crocodylus porosus,2.0,1
-12.461,131.348,2022-07-20,7,2022,Crocodylus porosus,10.0,1
-12.46,131.336,2021-08-15,8,2021,Crocodylus porosus,8.0,1
-12.46,131.336,2022-07-20,7,2022,Crocodylus porosus,10.0,1
-12.459,131.336,2021-08-15,8,2021,Crocodylus,0.0,1
-12.459,131.336,2022-07-20,7,2022,Crocodylus porosus,10.0,1
-12.459,131.72,2021-09-01,9,2021,Crocodylus porosus,12.0,1
-12.458,131.327,2021-08-15,8,2021,Crocodylus porosus,5.0,1
-12.458,131.328,2021-08-15,8,2021,Crocodylus porosus,2.0,1
-12.458,131.328,2022-07-20,7,2022,Crocodylus porosus,12.0,1
-12.458,131.336,2022-07-20,7,2022,Crocodylus porosus,6.0,2
-12.458,131.338,2021-08-15,8,2021,Crocodylus porosus,14.0,1
-12.458,131.716,2021-09-01,9,2021,Crocodylus porosus,12.0,1
-12.458,131.717,2021-09-01,9,2021,Crocodylus porosus,13.4,5
-12.458,131.719,2021-09-01,9,2021,Crocodylus porosus,13.2,5
-12.458,131.72,2021-09-01,9,2021,Crocodylus porosus,14.0,4
-12.457,131.325,2021-08-15,8,2021,Crocodylus porosus,8.333333333333334,3
-12.457,131.325,2022-07-20,7,2022,Crocodylus porosus,8.0,2
-12.457,131.328,2022-07-20,7,2022,Crocodylus porosus,11.0,1
-12.457,131.329,2022-07-20,7,2022,Crocodylus,0.0,1
-12.457,131.331,2021-08-15,8,2021,Crocodylus porosus,9.0,2
-12.457,131.331,2022-07-20,7,2022,Crocodylus porosus,10.0,1
-12.457,131.714,2021-09-01,9,2021,Crocodylus porosus,13.5,2
-12.457,131.715,2021-09-01,9,2021,Crocodylus porosus,13.222222222222221,9
-12.457,131.716,2021-09-01,9,2021,Crocodylus porosus,10.25,8
-12.456,131.324,2022-07-20,7,2022,Crocodylus porosus,12.0,2
-12.456,131.325,2021-08-15,8,2021,Crocodylus porosus,4.0,1
-12.456,131.327,2022-07-20,7,2022,Crocodylus porosus,10.0,1
-12.456,131.329,2021-08-15,8,2021,Crocodylus porosus,2.0,2
-12.456,131.333,2021-08-15,8,2021,Crocodylus porosus,10.0,1
-12.456,131.333,2022-07-20,7,2022,Crocodylus porosus,13.0,1
